Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
20.978807926,-3.950994,283.18,-40.80827,0.395338,0.7551013,1.455177,-33.63511,-40.87948,-61.42971,1000.294
20.998875618,-14.00389,381.9727,82.17645,-0.7135699,0.2425713,3.016025,-29.615,-41.88212,-67.12131,1000.294
21.018943310,116.0011,354.5038,3.913445,-1.990051,-2.716544,2.553343,-29.615,-41.88212,-67.12131,1000.295
21.039011955,89.62781,198.0918,33.27743,-0.900207,1.166629,1.710325,-11.13789,-42.40778,-76.22066,1000.295
21.059079647,60.08967,153.2239,22.46558,-1.002836,-0.1178361,1.173523,-11.13789,-42.40778,-76.22066,1000.294
21.079148293,40.72854,68.85083,17.7354,-0.7198043,0.1829244,1.097252,-11.13789,-42.40778,-76.22066,1000.294
21.099215984,25.40098,32.32491,9.073643,-0.5306821,0.002642171,1.151087,9.653519,-48.09193,-72.72578,1000.298
21.119283676,12.4315,12.6021,3.299135,-0.3956356,-0.01772371,0.99223,9.653519,-48.09193,-72.72578,1000.298
21.139352322,7.342999,9.56324,1.517638,-0.3719346,-0.06527966,0.9491785,16.36098,-51.34834,-71.04955,1000.297
21.159420013,6.47423,5.868937,0.7190359,-0.446205,-0.0996749,1.008497,16.36098,-51.34834,-71.04955,1000.297
21.179488182,3.495595,3.84303,2.009086,-0.3375461,0.02430519,0.9549667,16.36098,-51.34834,-71.04955,1000.296
21.199555874,3.43354,3.247175,1.149052,-0.356258,-0.07257289,0.9043807,17.51134,-52.46568,-70.60015,1000.296
21.219624519,2.875046,1.757537,2.31624,-0.3390508,-0.08312795,0.8836924,17.51134,-52.46568,-70.60015,1000.3
21.239692211,2.812991,1.936293,1.333345,-0.3595954,-0.04899728,0.9176417,17.88791,-52.46335,-70.14686,1000.3
21.259759903,2.564771,2.234221,0.657605,-0.3653808,-0.05198514,0.915157,17.88791,-52.46335,-70.14686,1000.297
21.279828548,3.18532,1.638366,0.7190359,-0.3779669,-0.05525508,0.9228541,17.88791,-52.46335,-70.14686,1000.297
21.299896240,3.619705,0.9829248,1.6405,-0.3741924,-0.04850296,0.9312609,17.89605,-52.84081,-69.69569,1000.301
21.319964409,3.061211,-1.102569,1.6405,-0.3808976,-0.1374694,0.8551978,17.89605,-52.84081,-69.69569,1000.301
21.340032578,4.736693,3.068418,2.131948,-0.3408164,-0.06550822,0.906463,17.8953,-52.8392,-70.14848,1000.298
21.360100269,7.032724,6.941477,3.114842,-0.3501051,-0.06252865,0.9230386,17.8953,-52.8392,-70.14848,1000.298
21.380168438,2.192442,8.729043,8.336472,-0.3391019,-0.1326488,0.9399115,17.8953,-52.8392,-70.14848,1000.302
21.400236130,5.419297,14.09174,7.353577,-0.3182772,-0.07372379,0.929877,17.52687,-53.21898,-70.15061,1000.302
21.417796135,4.240253,21.42076,10.36369,-0.3169401,-0.03975176,0.9371204,17.52687,-53.21898,-70.15061,1000.299
21.437863827,4.922857,28.33268,10.48655,-0.3239924,-0.07997075,0.94957,18.66984,-53.96048,-69.69958,1000.299
21.460440159,2.937101,39.95186,12.20662,-0.3781151,-0.01985149,0.9301428,18.66984,-53.96048,-69.69958,1000.301
21.478000164,-0.4759191,40.84564,5.080632,-0.4532739,0.02207789,0.9925771,18.66984,-53.96048,-69.69958,1000.301
21.498068333,-4.199214,48.65134,-3.028251,-0.3725216,0.02223162,0.9845593,19.36611,-54.32887,-69.76499,1000.298
21.518136024,5.171077,74.98814,-9.171344,-0.3563769,-0.1454023,0.9575248,19.36611,-54.32887,-69.76499,1000.298
21.538204193,34.15072,131.2369,5.756372,0.2313789,-0.217239,1.398404,21.62328,-54.31009,-68.4036,1000.3
21.558272362,33.84045,265.1255,19.82405,-0.488264,-0.1151574,0.9839998,21.62328,-54.31009,-68.4036,1000.3
21.578340053,93.53726,357.781,26.95004,0.1764002,-0.6361445,1.837538,26.77946,-54.95915,-64.51866,1000.3
21.598408699,198.2859,403.9598,-26.5563,-0.2915607,-0.8723058,2.173809,26.77946,-54.95915,-64.51866,1000.3
21.618476391,191.2117,66.05032,-166.8031,-0.6017762,-0.8821932,3.108944,26.77946,-54.95915,-64.51866,1000.3
21.638544083,135.1761,25.47257,-133.2004,0.8258648,-0.2084945,1.66966,41.66697,-58.93009,-49.31567,1000.3
21.658612728,111.5952,-70.46012,-91.3045,0.9293699,-0.7438682,1.583099,41.66697,-58.93009,-49.31567,1000.298
21.678680420,121.6481,-135.2296,-98.12333,0.3144666,-0.9934297,1.412136,56.5563,-63.98526,-46.2784,1000.298
21.698748588,111.9055,-184.626,-107.0922,-0.0138382,-0.9762556,1.23026,56.5563,-63.98526,-46.2784,1000.298
21.718816757,87.33177,-218.113,-119.6856,-0.328038,-1.141645,1.262028,56.5563,-63.98526,-46.2784,1000.298
21.738884449,76.34805,-242.9602,-136.4562,-0.5518386,-1.142234,1.221627,55.02744,-63.22628,-52.74567,1000.298
21.758952618,58.60035,-253.9239,-141.1864,-0.6860873,-1.011422,1.128453,55.02744,-63.22628,-52.74567,1000.298
21.779020309,28.87605,-252.3747,-143.7665,-0.8144516,-1.042776,1.11494,51.94957,-57.32996,-63.65584,1000.298
21.799088955,17.70617,-239.0276,-165.5131,-0.873957,-1.169339,1.110619,51.94957,-57.32996,-63.65584,1000.298
21.819156647,15.03781,-218.5301,-198.01,-0.8966379,-1.097117,1.164526,51.94957,-57.32996,-63.65584,1000.298
21.839224338,14.60342,-205.6001,-218.0979,-0.8850667,-0.9272827,1.23994,49.05136,-43.20945,-96.13505,1000.298
21.859292984,5.605462,-197.4369,-215.5178,-0.8382081,-0.7185113,1.293574,49.05136,-43.20945,-96.13505,1000.298
21.879360676,-13.01101,-199.8203,-189.9626,-0.8781699,-0.5209506,1.465798,-5.174154,-26.15848,-64.82206,1000.298
21.899428844,-26.41487,-205.6597,-151.1997,-0.9425176,-0.3562885,1.311853,-5.174154,-26.15848,-64.82206,1000.298
21.919497013,-80.96113,-199.8203,-100.5191,-1.013802,0.2985386,1.072943,-5.174154,-26.15848,-64.82206,1000.296
21.939564705,-69.8533,-173.126,-28.27637,-1.457926,0.1488601,0.6548807,-22.09218,-25.73592,-22.34311,1000.296
21.959632874,-65.26124,-121.1078,-4.625455,-1.970583,0.09753647,0.02341411,-22.09218,-25.73592,-22.34311,1000.295
21.979700565,-23.00185,-32.74248,-35.52522,-2.359766,-0.2418324,-0.4911803,-7.115767,-34.15758,-6.253824,1000.295
21.999769211,18.94727,49.18761,-80.61552,-2.097672,-0.06282213,-0.1423531,-7.115767,-34.15758,-6.253824,1000.293
22.019836903,7.467109,85.53477,-101.8092,-1.825914,0.3101675,0.2598191,-7.115767,-34.15758,-6.253824,1000.293
22.039904594,-45.34161,182.3613,-107.2151,0.9817362,0.7560864,1.809997,8.874825,-41.01979,-2.770227,1000.293
22.059973240,-18.59595,289.3769,32.04881,-0.515622,2.105668,2.014247,8.874825,-41.01979,-2.770227,1000.293
22.080040932,-14.93471,253.8043,42.5535,-1.269021,-1.504452,1.609429,20.80089,-44.62407,6.350071,1000.289
22.100109100,70.08051,177.2965,10.48655,-0.9611253,-0.07189715,1.590047,20.80089,-44.62407,6.350071,1000.289
22.120177269,57.42131,144.6436,7.230715,-0.5109911,-0.04296194,1.893832,20.80089,-44.62407,6.350071,1000.291
22.140244961,41.96964,89.10991,11.34659,-0.3667797,-0.3739546,1.094923,24.24187,-49.76915,18.49302,1000.291
22.157804489,32.35113,50.26015,18.04256,-0.6092133,0.06977671,1.215694,24.24187,-49.76915,18.49302,1000.288
22.177872181,10.19752,11.52956,3.421997,-0.3890042,0.02153014,1.073674,23.91397,-51.6157,25.79407,1000.288
22.197940826,1.137508,1.57878,-2.35251,-0.3626642,-0.06474309,1.020328,23.91397,-51.6157,25.79407,1000.292
22.218008518,-5.254147,-2.473036,-5.362626,-0.3140986,-0.09093425,0.8833877,23.91397,-51.6157,25.79407,1000.292
22.238077164,-1.779072,-5.809825,-4.564024,-0.2775111,-0.1776877,0.8735633,22.47551,-51.6354,27.08587,1000.289
22.258144856,2.812991,-9.325371,-2.168218,-0.3508546,-0.1271912,0.9822236,22.47551,-51.6354,27.08587,1000.289
22.278212547,6.350121,-6.763193,0.5347431,-0.2715105,-0.05165094,0.8795045,22.78793,-51.6305,26.63348,1000.287
22.298281193,6.970669,-3.664746,0.9033287,-0.2278031,-0.1013924,0.8760211,22.78793,-51.6305,26.63348,1000.287
22.318348885,8.025602,-0.03002921,1.026191,-0.282468,-0.0881849,0.9956728,22.77515,-50.94306,27.08927,1000.286
22.338416576,6.660395,3.30676,1.701931,-0.2677225,-0.0723124,0.8987601,22.77515,-50.94306,27.08927,1000.286
22.358484745,6.101901,6.226451,2.193378,-0.2751861,-0.06158936,0.951856,22.77515,-50.94306,27.08927,1000.287
22.378552437,6.84656,9.324898,3.974875,-0.3171757,-0.08094648,0.9262814,22.78329,-51.32052,27.54044,1000.287
22.398621082,8.770262,7.83526,4.036306,-0.2927712,-0.05820512,0.9321622,22.78329,-51.32052,27.54044,1000.285
22.418688774,10.81807,12.54252,6.186389,-0.2602886,-0.07898108,0.930015,22.46197,-50.94634,27.08886,1000.285
22.438756466,12.80383,17.30936,8.459333,-0.2571301,-0.06655833,0.8853301,22.46197,-50.94634,27.08886,1000.287
22.458825111,20.37453,31.01403,15.58532,-0.1708945,-0.07458853,0.8465641,22.46197,-50.94634,27.08886,1000.287
22.478892803,22.36029,50.02181,23.81706,-0.3123359,-0.07913484,0.9408394,22.10402,-51.64854,29.67278,1000.29
22.498961449,27.13852,43.76533,17.91969,-0.2442888,0.004995722,0.9303833,22.10402,-51.64854,29.67278,1000.29
22.519029140,29.37249,52.64357,15.64675,-0.3077758,0.01936469,0.9639243,20.9741,-51.35498,31.87194,1000.288
22.539096832,26.02153,52.22647,18.10399,-0.3167061,0.03052462,1.01849,20.9741,-51.35498,31.87194,1000.288
22.559165001,9.080536,48.413,6.862129,-0.4932193,-0.0007447442,1.036612,20.9741,-51.35498,31.87194,1000.291
22.579233169,4.426418,58.48296,4.466323,-0.4159821,0.03054654,0.9612197,19.86528,-52.06666,34.90766,1000.291
22.599300861,9.576976,67.00368,-1.553909,-0.4991655,0.05591043,0.9205824,19.86528,-52.06666,34.90766,1000.29
22.619369030,29.86893,87.26276,-1.308185,-0.312736,-0.05493143,1.011718,18.81956,-52.83872,37.49039,1000.29
22.639436722,77.15477,169.61,10.60942,0.1350062,-0.5752326,1.054147,18.81956,-52.83872,37.49039,1000.292
22.659505367,76.41011,284.7888,65.46724,-0.1602834,-0.5894986,1.532584,18.81956,-52.83872,37.49039,1000.292
22.679573059,129.3429,393.1748,99.92999,-0.3681068,0.2776411,1.498111,17.31465,-52.49083,40.91835,1000.291
22.699640751,237.5046,517.1723,64.60721,0.0254119,-1.56818,1.928057,17.31465,-52.49083,40.91835,1000.291
22.719709396,220.8739,350.2137,45.31789,-1.435177,-0.2346832,3.064146,10.67325,-51.53579,52.23408,1000.29
22.739777088,71.56982,76.95446,-182.6523,2.021843,-1.923955,2.368729,10.67325,-51.53579,52.23408,1000.29
22.759845257,47.18225,-26.486,-189.3483,0.5043885,-0.02108145,1.815936,10.67325,-51.53579,52.23408,1000.291
22.779913425,-13.63156,-92.50677,-126.6887,0.5821723,0.2647741,1.323605,1.398716,-47.22803,64.40198,1000.291
22.799981117,-8.605112,-147.5638,-61.94051,0.2379289,0.06259836,1.243579,1.398716,-47.22803,64.40198,1000.295
22.820049286,-12.94896,-188.6182,-16.17447,0.08400194,0.147535,1.009272,33.81995,-46.11644,58.82068,1000.295
22.840116978,-38.45352,-207.626,14.3567,-0.1189764,0.07268506,1.013673,33.81995,-46.11644,58.82068,1000.296
22.860185146,-51.48505,-229.6131,31.74166,-0.3351696,-0.04845264,1.133007,33.81995,-46.11644,58.82068,1000.296
22.880253315,-57.06999,-247.7271,44.1507,-0.4537289,-0.1108257,1.12343,69.10444,-39.38655,32.37395,1000.297
22.897812366,-66.6885,-251.0042,48.63516,-0.5726361,-0.206527,1.160846,69.10444,-39.38655,32.37395,1000.297
22.917881012,-87.41484,-249.1571,38.74478,-0.743359,-0.2854148,1.308322,89.18137,-31.26923,-6.117825,1000.297
22.937948704,-104.2938,-253.4473,2.439102,-0.9749671,-0.5240119,1.390521,89.18137,-31.26923,-6.117825,1000.297
22.958016396,-94.42705,-253.8643,-60.5276,-1.015935,-0.6276613,1.342241,89.18137,-31.26923,-6.117825,1000.3
22.978085041,-81.27141,-249.6934,-124.4158,-1.01435,-0.4715949,1.383414,94.51951,-26.57997,-57.77473,1000.3
22.998152733,-62.40672,-253.6856,-158.94,-1.059476,-0.2856334,1.512728,94.51951,-26.57997,-57.77473,1000.301
23.018220901,-48.2582,-265.841,-160.4757,-1.097928,-0.09281675,1.615585,54.29637,-8.167923,-68.1604,1000.301
23.038288593,-68.98454,-261.6105,-139.0363,-1.024499,0.4166802,1.445683,54.29637,-8.167923,-68.1604,1000.301
23.058356762,-58.31109,-250.0509,-105.4336,-1.049236,0.3265262,1.267015,54.29637,-8.167923,-68.1604,1000.301
23.078424931,-43.72819,-224.3695,-50.51436,-1.18644,0.4248706,0.9086087,14.14195,9.437616,-45.55958,1000.305
23.098492622,-58.99369,-175.8073,26.21287,-1.452361,0.6458218,0.5226198,14.14195,9.437616,-45.55958,1000.305
23.118560314,-109.3202,-113.6,54.59396,-2.060495,0.3589523,-0.09335271,3.991588,17.04897,-31.17906,1000.304
23.138628960,-47.07915,-22.61294,20.56123,-2.193281,-0.2273026,-0.7300129,3.991588,17.04897,-31.17906,1000.304
23.158696651,22.11207,56.81456,-29.01354,-2.078133,0.07259221,0.02937461,3.202931,22.53573,-25.98123,1000.305
23.178765297,11.93506,78.92078,-49.65433,-1.80104,0.04056868,0.3877132,3.202931,22.53573,-25.98123,1000.305
23.198832989,151.6207,160.3742,2.500533,0.2889272,2.113267,1.093333,3.202931,22.53573,-25.98123,1000.307
23.218900681,-32.37214,319.408,-29.01354,-0.4480662,3.352386,2.084385,2.06872,23.25857,-21.19276,1000.307
23.238968849,14.41726,307.908,65.95869,-0.9308351,-0.855108,1.807094,2.06872,23.25857,-21.19276,1000.305
23.259037018,105.0174,251.3613,2.807688,-1.627347,-0.09139504,2.406552,-1.127277,17.31851,-16.436,1000.305
23.279104710,48.60951,149.3509,8.397902,-0.3786618,0.1319245,1.405943,-1.127277,17.31851,-16.436,1000.306
23.299172878,44.07951,103.7084,12.02233,-0.3654244,-0.1490051,1.212586,-1.127277,17.31851,-16.436,1000.306
23.319240570,35.95031,63.66689,14.72529,-0.558084,0.2311317,1.288797,-1.773174,12.10384,-14.32494,1000.306
23.339308739,22.4844,29.8819,5.449218,-0.4997334,0.01076498,1.07133,-1.773174,12.10384,-14.32494,1000.305
23.359376907,10.32163,6.226451,-0.8167374,-0.2999738,-0.00899178,0.9505138,-2.85895,9.902596,-15.17686,1000.305
23.379444599,8.832316,7.83526,-1.062461,-0.2650363,-0.05922074,0.9049281,-2.85895,9.902596,-15.17686,1000.307
23.399513245,9.266701,5.690181,-2.168218,-0.3785372,-0.1284548,1.031179,-2.85895,9.902596,-15.17686,1000.307
23.419580937,5.915736,6.286036,-2.35251,-0.2931685,-0.06279049,0.945106,-2.844179,9.150904,-15.18012,1000.305
23.439648628,4.426418,3.30676,-1.062461,-0.3148071,-0.1039841,0.9401497,-2.844179,9.150904,-15.18012,1000.305
23.459717274,5.481352,3.366346,2.500533,-0.2826076,-0.08262716,0.9188542,-2.843422,9.14929,-14.72732,1000.309
23.479784965,4.550528,9.086555,3.360566,-0.2846813,-0.04796134,0.9401684,-2.843422,9.14929,-14.72732,1000.309
23.499852657,4.116144,14.86635,3.360566,-0.2961403,-0.03306688,0.9386895,-2.843422,9.14929,-14.72732,1000.309
23.519921303,4.116144,13.37671,4.28203,-0.3367442,-0.04717991,0.9534396,-2.843422,9.14929,-14.72732,1000.309
23.539988994,2.999156,10.03992,3.852014,-0.3592476,-0.04029356,0.9532259,-2.843422,9.14929,-14.72732,1000.31
23.560056686,4.488473,11.58915,7.107853,-0.2689631,-0.1110021,0.9136532,-3.163986,9.521856,-14.72611,1000.31
23.580124855,12.4315,22.13579,12.20662,-0.3013906,-0.09445599,0.8745311,-3.163986,9.521856,-14.72611,1000.309
23.600192547,17.58206,25.53216,13.80382,-0.3453173,0.02269979,0.9234803,-3.163986,9.521856,-14.72611,1000.309
23.620260715,13.42438,32.20574,17.67397,-0.3139097,-0.1261804,0.9608243,-2.836037,8.773445,-14.72895,1000.307
23.637820244,13.73465,43.76533,18.65687,-0.2885278,-0.07730985,0.9456505,-2.836037,8.773445,-14.72895,1000.307
23.657887936,13.54849,49.78347,18.10399,-0.3140075,-0.0399803,0.9555005,-3.14118,8.392937,-14.34289,1000.31
23.677956581,5.667516,47.16171,20.37693,-0.3863948,0.06263174,0.9668612,-3.14118,8.392937,-14.34289,1000.31
23.698024273,2.626826,54.43114,8.88935,-0.4095961,0.05436899,0.9700972,-3.14118,8.392937,-14.34289,1000.312
23.718091965,-1.654962,58.42337,-3.273974,-0.4852953,0.04398389,0.985072,-2.749838,7.643571,-13.89285,1000.312
23.738160610,-8.791277,72.90265,-7.758432,-0.5206062,-0.04880662,0.9651574,-2.749838,7.643571,-13.89285,1000.309
23.758228302,19.44371,146.2524,-5.362626,-0.1428656,-0.1930867,1.055668,-3.119024,7.265401,-14.34778,1000.309
23.778295994,22.85673,227.1696,34.69034,0.09156771,-0.0703859,1.457713,-3.119024,7.265401,-14.34778,1000.308
23.798364639,22.17412,340.1437,51.64528,0.4026982,-0.4811405,1.742843,-3.119024,7.265401,-14.34778,1000.308
23.818432331,51.6502,525.2164,60.61419,-0.6246052,0.2512007,2.245243,-2.081484,8.775101,-12.98146,1000.307
23.838500023,150.4416,600.5325,11.46945,-0.01893987,-0.589033,2.051575,-2.081484,8.775101,-12.98146,1000.307
23.858568191,126.6125,160.1359,-25.7577,-4.285064,-1.478731,3.025383,0.14744,10.2945,-10.83733,1000.307
23.878636360,76.41011,60.50886,-8.679896,0.2860515,-0.2851978,2.213019,0.14744,10.2945,-10.83733,1000.307
23.898704052,37.12936,-73.8565,-13.96296,0.7402883,-0.694768,1.738591,1.118568,15.42677,-6.479719,1000.306
23.918772221,49.0439,-142.3203,-20.84322,0.3900086,-0.5177661,1.325029,1.118568,15.42677,-6.479719,1000.306
23.938839912,26.45591,-197.4964,-32.02365,0.1569163,-0.4929053,1.137234,1.118568,15.42677,-6.479719,1000.309
23.958907604,11.1904,-238.67,-31.22505,-0.07199268,-0.3704197,1.155497,-2.329582,22.38774,-0.8260708,1000.309
23.978976250,0.08257504,-275.196,-25.63483,-0.3364924,-0.3791657,1.153736,-2.329582,22.38774,-0.8260708,1000.309
23.999043941,-1.406743,-295.2763,-24.40622,-0.617667,-0.4619137,1.134944,-13.42795,27.05231,11.34105,1000.309
24.019111633,-5.192092,-308.2064,-38.65819,-0.8324515,-0.6376105,1.133646,-13.42795,27.05231,11.34105,1000.31
24.039180279,-8.729222,-307.1338,-59.97472,-0.8951432,-0.6140931,1.142752,-13.42795,27.05231,11.34105,1000.31
24.059247971,-12.57663,-290.9861,-80.30836,-0.9785299,-0.7353723,1.240811,-27.07232,25.67307,41.65533,1000.312
24.079316616,-7.301959,-286.398,-118.027,-1.140604,-0.9137109,1.474542,-27.07232,25.67307,41.65533,1000.312
24.099384308,7.653273,-288.7219,-158.6942,-1.109126,-0.7978056,1.473818,-12.34887,11.34403,61.9878,1000.314
24.119452000,4.922857,-279.9628,-168.7689,-1.176759,-0.4195599,1.474994,-12.34887,11.34403,61.9878,1000.314
24.139519691,-10.46676,-269.5353,-158.7557,-1.332143,-0.4916117,1.417827,-12.34887,11.34403,61.9878,1000.31
24.159588337,-4.509488,-246.3566,-157.9571,-1.480942,-0.8253193,1.203208,28.63023,-6.635274,41.19762,1000.31
24.179656029,-29.02118,-208.1027,-180.9937,-1.940933,-0.6255245,1.105825,28.63023,-6.635274,41.19762,1000.308
24.199724197,-119.8075,-172.0534,-191.4984,-2.403256,0.05752959,0.1757835,55.46,-4.331812,1.330719,1000.308
24.219791889,-4.323324,-85.53526,-141.6779,-3.053,0.284117,-0.9107096,55.46,-4.331812,1.330719,1000.306
24.239860058,6.412175,50.02181,-110.7167,-2.220905,0.2044128,-0.5192994,55.46,-4.331812,1.330719,1000.306
24.259928227,-77.17578,143.9882,-132.0946,-1.558644,0.6233491,-0.7063466,52.15955,11.94172,-21.17795,1000.306
24.279995918,-106.0313,209.0556,-206.7946,-1.261168,-1.401224,0.6329261,52.15955,11.94172,-21.17795,1000.306
24.300063610,-41.49421,330.3717,-0.2638589,-0.8492852,3.626386,1.566732,47.12027,22.61522,-24.63089,1000.304
24.320132256,-60.3589,246.7732,38.13047,-0.900758,-2.067986,1.67851,47.12027,22.61522,-24.63089,1000.304
24.340199947,69.14969,212.0349,14.47956,-0.828526,0.5432407,1.930269,47.12027,22.61522,-24.63089,1000.306
24.357758999,43.27279,170.0271,11.40802,-0.7469169,-0.5256013,1.103097,49.10126,33.71157,-20.63408,1000.306
24.377827644,42.40402,151.5555,31.92595,-0.5436527,0.05263793,1.333113,49.10126,33.71157,-20.63408,1000.304
24.397895336,28.13139,55.44409,12.88236,-0.3193062,-0.09537482,1.0077,55.31641,36.70127,-14.98538,1000.304
24.417963028,23.84961,32.32491,12.08376,-0.5214187,-0.0554142,1.045823,55.31641,36.70127,-14.98538,1000.303
24.438031674,17.20973,14.92594,8.336472,-0.3985091,0.0072451,1.01037,55.31641,36.70127,-14.98538,1000.303
24.463116646,10.19752,6.762721,4.95777,-0.3596458,0.0359657,0.9611793,56.82999,36.33495,-13.23852,1000.303
24.478167057,6.59834,4.319714,2.991981,-0.3640527,-0.04341213,0.9604166,56.82999,36.33495,-13.23852,1000.303
24.498235226,6.59834,3.485517,3.483428,-0.327459,-0.02262401,0.9497407,57.97221,35.59507,-13.24028,1000.304
24.518303394,4.364363,3.485517,2.439102,-0.3604272,-0.05712422,0.9072496,57.97221,35.59507,-13.24028,1000.304
24.538371086,3.929979,3.187589,1.026191,-0.3487866,-0.05440015,0.9339131,57.97221,35.59507,-13.24028,1000.303
24.558439255,4.550528,1.995879,1.210483,-0.3649717,-0.0466847,0.9506453,58.6612,35.60228,-13.23937,1000.303
24.578506946,3.867924,0.9233391,1.210483,-0.3638014,-0.03093634,0.9404331,58.6612,35.60228,-13.23937,1000.301
24.598575115,4.612583,1.459609,0.3504504,-0.4070902,-0.08468634,0.9666659,59.05055,34.91717,-13.24186,1000.301
24.618643284,5.605462,2.353392,1.886224,-0.3211533,-0.04901813,0.9334856,59.05055,34.91717,-13.24186,1000.299
24.638710976,6.908615,5.809352,6.554975,-0.3720887,-0.1383706,0.9243717,58.72384,35.60294,-13.23928,1000.299
24.658778667,8.025602,7.954431,5.879234,-0.308916,-0.05285368,0.9444708,58.72384,35.60294,-13.23928,1000.298
24.678846359,10.75602,12.90003,9.012212,-0.2530927,-0.04723828,0.8994145,58.72384,35.60294,-13.23928,1000.298
24.698915005,11.93506,25.11506,11.34659,-0.2715792,-0.01873931,0.9540159,58.72232,35.60617,-14.14487,1000.298
24.718982696,11.06629,34.4104,9.135074,-0.3001354,0.02667203,0.9408658,58.72232,35.60617,-14.14487,1000.298
24.739050388,16.1548,41.44149,9.933676,-0.2736091,-0.04112633,0.9519414,59.03777,35.60461,-12.78607,1000.298
